,mer_id,loc_id,mer_loc_records,popularity,openning_date,last_purchase_date,average_purchase_interval
3931,3,132,54,0.010532475131655939,20151025,20151129,0.6481481481481481
3932,1204,132,3,0.0005851375073142189,20151025,20151111,5.666666666666667
3933,2451,318,2,0.003284072249589491,20151025,20151025,0.0
3934,8500,91,453,0.016991110611004837,20151025,20151130,0.07947019867549669
3935,8872,378,88,0.02298250195873596,20151025,20151130,0.4090909090909091
3936,9672,192,6,0.0019090041361756285,20151025,20151031,1.0
3937,2864,6,29,0.0005473350445417485,20151025,20151130,1.2413793103448276
3938,5778,318,9,0.014778325123152709,20151025,20151028,0.3333333333333333
3939,595,6,95,0.0017929941114298656,20151025,20151130,0.37894736842105264
3940,3127,378,4,0.0010446591799425438,20151025,20151130,9.0
3941,160,162,22,0.00870253164556962,20151025,20151130,1.6363636363636365
3942,5264,162,13,0.005142405063291139,20151025,20151130,2.769230769230769
3943,4627,105,8,0.0625,20151025,20151120,3.25
3944,8851,82,2,0.0006865774116031583,20151025,20151110,8.0
3945,1244,112,20,0.0024175027196905595,20151025,20151028,0.15
3946,8576,316,10,0.25,20151025,20151123,2.9
3947,2392,341,13,0.004213938411669368,20151025,20151121,2.076923076923077
3948,7450,88,195,0.01920047262701851,20151025,20151130,0.18461538461538463
3949,3475,416,22,0.02186878727634195,20151025,20151127,1.5
3950,6199,167,2,0.021052631578947368,20151025,20151026,0.5
3951,8741,239,4,0.0008492569002123143,20151025,20151128,8.5
3952,2129,383,3,0.0037831021437578815,20151025,20151025,0.0
3953,7560,78,139,0.013435144017011406,20151025,20151130,0.2589928057553957
3954,9719,235,9,0.2,20151025,20151129,3.888888888888889
3955,4329,136,6,0.011278195488721804,20151025,20151113,3.1666666666666665
3956,4734,88,15,0.0014769594328475778,20151025,20151129,2.3333333333333335
3957,9512,17,2,0.000185459940652819,20151025,20151025,0.0
3958,5072,330,11,0.0008767734736170891,20151025,20151130,3.272727272727273
3959,2584,182,46,0.027727546714888487,20151026,20151130,0.7608695652173914
3960,8499,182,109,0.06570223025919228,20151026,20151130,0.3211009174311927
3961,1670,91,20,0.0007501594088743858,20151026,20151028,0.1
3962,162,13,9,0.04433497536945813,20151026,20151129,3.7777777777777777
3963,7207,32,1,0.00026910656620021526,20151026,20151026,0.0
3964,5178,32,19,0.00511302475780409,20151026,20151130,1.8421052631578947
3965,3243,362,2,0.0008517887563884157,20151026,20151028,1.0
3966,8910,30,147,0.16591422121896163,20151026,20151130,0.23809523809523808
3967,7667,52,71,0.005541247170842114,20151026,20151130,0.49295774647887325
3968,426,355,33,0.006418984633339817,20151026,20151130,1.0606060606060606
3969,4368,272,7,0.0003319738214929337,20151026,20151128,4.714285714285714
3970,2383,278,59,0.15485564304461943,20151026,20151114,0.3220338983050847
3971,5082,115,2,0.0013764624913971094,20151026,20151116,10.5
3972,2791,108,17,0.14655172413793102,20151026,20151129,2.0
3973,5499,402,166,0.049626307922272045,20151026,20151112,0.10240963855421686
3974,8344,368,4,0.0007651109410864575,20151026,20151117,5.5
3975,4436,383,4,0.005044136191677175,20151026,20151130,8.75
3976,276,350,130,0.9090909090909091,20151026,20151028,0.015384615384615385
3977,92,32,210,0.05651237890204521,20151026,20151130,0.16666666666666666
3978,9164,112,159,0.01921914662153995,20151026,20151130,0.22012578616352202
3979,5455,104,11,0.010119595216191352,20151026,20151029,0.2727272727272727
3980,2102,351,11,0.7857142857142857,20151026,20151129,3.090909090909091
3981,5092,6,67,0.0012645326891136948,20151026,20151128,0.4925373134328358
3982,1558,320,11,0.5789473684210527,20151026,20151124,2.6363636363636362
3983,9030,217,4,0.006015037593984963,20151026,20151120,6.25
3984,895,86,14,0.034482758620689655,20151026,20151102,0.5
3985,8905,330,107,0.008528614697911685,20151026,20151127,0.29906542056074764
3986,9453,398,1,0.3333333333333333,20151026,20151026,0.0
3987,3098,249,5,0.001226993865030675,20151026,20151027,0.2
3988,4626,178,3,0.0006841505131128849,20151026,20151126,10.333333333333334
3989,152,178,30,0.0068415051311288486,20151026,20151116,0.7
3990,7159,342,3,0.07894736842105263,20151026,20151026,0.0
3991,2149,342,9,0.23684210526315788,20151026,20151030,0.4444444444444444
3992,5742,224,38,0.31932773109243695,20151026,20151123,0.7368421052631579
3993,851,360,39,0.0029187247418051188,20151026,20151130,0.8974358974358975
3994,7348,245,2,0.0010240655401945725,20151026,20151031,2.5
3995,9474,165,12,0.2608695652173913,20151026,20151030,0.3333333333333333
3996,2929,369,2,0.0016835016835016834,20151026,20151028,1.0
3997,8340,2,3,0.0009689922480620155,20151026,20151028,0.6666666666666666
3998,7868,360,17,0.001272264631043257,20151026,20151129,2.0
3999,5700,468,2,0.0012345679012345679,20151026,20151128,16.5
4000,2219,458,3,0.06,20151026,20151026,0.0
4001,5118,23,5,0.0075075075075075074,20151026,20151031,1.0
4002,2220,224,23,0.19327731092436976,20151026,20151129,1.4782608695652173
4003,261,262,174,0.010187353629976581,20151026,20151130,0.20114942528735633
4004,532,382,6,0.05555555555555555,20151026,20151126,5.166666666666667
4005,7234,30,2,0.002257336343115124,20151026,20151117,11.0
4006,6111,288,4,0.047619047619047616,20151026,20151029,0.75
4007,3835,382,1,0.009259259259259259,20151026,20151026,0.0
4008,6112,414,3,0.375,20151026,20151029,1.0
4009,8325,34,32,0.013195876288659794,20151026,20151109,0.4375
4010,8388,34,46,0.018969072164948454,20151026,20151130,0.7608695652173914
4011,7100,455,37,0.024135681669928244,20151026,20151130,0.9459459459459459
4012,1874,216,3,0.00020990764063811922,20151026,20151120,8.333333333333334
4013,2124,424,4,0.13333333333333333,20151026,20151026,0.0
4014,2716,162,5,0.001977848101265823,20151026,20151127,6.4
4015,6531,159,1,0.0007541478129713424,20151026,20151026,0.0
4016,8661,490,18,0.005086182537439954,20151026,20151126,1.7222222222222223
4017,6796,138,116,0.0016127462566212967,20151026,20151129,0.29310344827586204
4018,548,129,11,0.0009978229317851959,20151026,20151128,3.0
4019,6763,162,3,0.0011867088607594937,20151026,20151028,0.6666666666666666
4020,5700,152,11,0.011752136752136752,20151026,20151128,3.0
4021,372,33,29,0.0022345507782400987,20151026,20151129,1.1724137931034482
4022,6732,124,6,0.0056925996204933585,20151026,20151126,5.166666666666667
4023,8746,251,3,0.3333333333333333,20151026,20151123,9.333333333333334
4024,3872,33,29,0.0022345507782400987,20151026,20151130,1.206896551724138
4025,9833,26,3,0.012552301255230125,20151026,20151126,10.333333333333334
4026,4692,366,15,0.011764705882352941,20151026,20151128,2.2
4027,8037,329,1,0.045454545454545456,20151026,20151026,0.0
4028,291,33,145,0.011172753891200492,20151026,20151130,0.2413793103448276
4029,783,84,6,0.00023583051646883108,20151026,20151112,2.8333333333333335
4030,1364,6,1,1.8873622225577534e-05,20151026,20151026,0.0
4031,8044,76,31,0.0022555296856810246,20151026,20151130,1.1290322580645162
4032,1076,219,10,0.625,20151026,20151130,3.5
4033,1584,356,2,0.047619047619047616,20151026,20151102,3.5
4034,6043,83,6,0.0006523866478199413,20151026,20151129,5.666666666666667
4035,8754,93,77,0.22318840579710145,20151026,20151130,0.45454545454545453
4036,1642,93,5,0.014492753623188406,20151026,20151111,3.2
4037,2795,456,10,0.07142857142857142,20151026,20151026,0.0
4038,8852,100,23,0.026963657678780773,20151026,20151125,1.3043478260869565
4039,7381,456,73,0.5214285714285715,20151026,20151028,0.0273972602739726
4040,801,333,15,0.006890215893431328,20151026,20151128,2.2
4041,6955,358,3,0.001893939393939394,20151026,20151030,1.3333333333333333
4042,1915,234,119,0.9083969465648855,20151026,20151130,0.29411764705882354
4043,9041,358,4,0.0025252525252525255,20151026,20151120,6.25
4044,9252,91,7,0.00026255579310603504,20151026,20151026,0.0
4045,3499,446,6,0.0006861063464837049,20151026,20151115,3.3333333333333335
4046,662,239,27,0.005732484076433121,20151026,20151130,1.2962962962962963
4047,7775,33,26,0.002003390352904916,20151026,20151124,1.1153846153846154
4048,9478,452,123,0.984,20151026,20151130,0.2845528455284553
4049,2261,135,2,0.004514672686230248,20151026,20151027,0.5
4050,5623,159,9,0.006787330316742082,20151026,20151128,3.6666666666666665
4051,7025,22,5,0.25,20151026,20151126,6.2
4052,1839,135,2,0.004514672686230248,20151026,20151026,0.0
4053,5058,481,2,0.0033333333333333335,20151027,20151028,0.5
4054,9967,327,16,0.04060913705583756,20151027,20151122,1.625
4055,121,355,26,0.0050573818323283405,20151027,20151129,1.2692307692307692
4056,5950,327,4,0.01015228426395939,20151027,20151028,0.25
4057,6361,104,50,0.045998160073597055,20151027,20151130,0.68
4058,3560,104,1,0.0009199632014719411,20151027,20151027,0.0
4059,6169,404,44,0.006389776357827476,20151027,20151113,0.38636363636363635
4060,7606,404,138,0.020040662213186174,20151027,20151102,0.043478260869565216
4061,1010,404,69,0.010020331106593087,20151027,20151114,0.2608695652173913
4062,4317,446,14,0.0016009148084619783,20151027,20151129,2.357142857142857
4063,4284,159,15,0.011312217194570135,20151027,20151129,2.2
4064,3511,401,4,0.19047619047619047,20151027,20151118,5.5
4065,7736,401,4,0.19047619047619047,20151027,20151122,6.5
4066,7312,480,345,0.03220987769582672,20151027,20151130,0.09855072463768116
4067,219,348,21,0.0008518578614311212,20151027,20151129,1.5714285714285714
4068,199,404,34,0.004937554458321232,20151027,20151110,0.4117647058823529
4069,5169,404,5,0.0007261109497531223,20151027,20151101,1.0
4070,7828,181,8,0.21621621621621623,20151027,20151129,4.125
4071,3744,355,7,0.0013616028010114763,20151027,20151128,4.571428571428571
4072,4630,404,110,0.01597444089456869,20151027,20151130,0.3090909090909091
4073,7021,362,3,0.0012776831345826234,20151027,20151109,4.333333333333333
4074,5353,52,181,0.01412627799890736,20151027,20151130,0.1878453038674033
4075,9265,316,23,0.575,20151027,20151129,1.434782608695652
4076,1488,13,5,0.024630541871921183,20151027,20151030,0.6
4077,5179,114,47,0.00729473847586528,20151027,20151130,0.723404255319149
4078,684,114,20,0.0031041440322830977,20151027,20151128,1.6
4079,3626,323,2,0.10526315789473684,20151027,20151027,0.0
4080,8754,460,7,0.007391763463569166,20151027,20151130,4.857142857142857
4081,1441,355,2,0.00038902937171756465,20151027,20151129,16.5
4082,2066,296,8,0.009685230024213076,20151027,20151108,1.5
4083,2593,256,1,0.007407407407407408,20151027,20151027,0.0
4084,8844,296,15,0.018159806295399514,20151027,20151130,2.2666666666666666
4085,9834,461,5,0.00031808639226413895,20151027,20151130,6.8
4086,4838,12,2,0.008771929824561403,20151027,20151103,3.5
4087,5796,356,11,0.2619047619047619,20151027,20151125,2.6363636363636362
4088,854,138,91,0.0012651716323494654,20151027,20151130,0.37362637362637363
4089,219,146,36,0.011155872327238922,20151027,20151130,0.9444444444444444
4090,9022,230,3,0.00014955134596211366,20151027,20151101,1.6666666666666667
4091,3681,91,26,0.0009752072315367016,20151027,20151130,1.3076923076923077
4092,9990,446,3,0.00034305317324185246,20151027,20151028,0.3333333333333333
4093,1410,253,1,0.0006925207756232687,20151027,20151027,0.0
4094,2425,61,173,0.16666666666666666,20151027,20151130,0.19653179190751446
4095,7646,159,7,0.005279034690799397,20151027,20151126,4.285714285714286
4096,4844,61,16,0.015414258188824663,20151027,20151129,2.0625
4097,6748,159,4,0.0030165912518853697,20151027,20151119,5.75
4098,335,83,10,0.0010873110796999022,20151027,20151127,3.1
4099,3740,272,108,0.005121881817319549,20151027,20151130,0.3148148148148148
4100,8191,342,16,0.42105263157894735,20151027,20151031,0.25
4101,8289,380,4,0.04081632653061224,20151027,20151028,0.25
4102,5026,272,10,0.00047424831641847674,20151027,20151130,3.4
4103,5279,272,7,0.0003319738214929337,20151027,20151108,1.7142857142857142
4104,5737,6,38,0.0007171976445719462,20151027,20151130,0.8947368421052632
4105,2756,272,16,0.0007587973062695627,20151027,20151126,1.875
4106,5261,272,594,0.028170349995257516,20151027,20151130,0.05723905723905724
4107,4037,289,17,0.7083333333333334,20151027,20151108,0.7058823529411765
4108,66,32,68,0.01829924650161464,20151027,20151130,0.5
4109,4611,400,8,0.14814814814814814,20151027,20151120,3.0
4110,9517,224,2,0.01680672268907563,20151027,20151125,14.5
4111,5271,343,5,0.056179775280898875,20151027,20151028,0.2
4112,9568,32,77,0.020721205597416577,20151027,20151130,0.44155844155844154
4113,5868,23,4,0.006006006006006006,20151027,20151109,3.25
4114,4623,407,16,0.030360531309297913,20151027,20151113,1.0625
4115,3488,162,21,0.008306962025316455,20151027,20151130,1.619047619047619
4116,4118,23,1,0.0015015015015015015,20151027,20151027,0.0
4117,4085,360,18,0.001347103726986978,20151027,20151127,1.7222222222222223
4118,1252,442,6,0.00351288056206089,20151027,20151028,0.16666666666666666
4119,4093,442,24,0.01405152224824356,20151027,20151123,1.125
4120,7248,437,1,0.00016041065126724414,20151027,20151027,0.0
4121,387,337,29,0.0011605570673923484,20151027,20151130,1.1724137931034482
4122,1287,434,2,0.013605442176870748,20151027,20151028,0.5
4123,7697,245,1,0.0005120327700972862,20151027,20151027,0.0
4124,3604,396,5,0.012987012987012988,20151027,20151127,6.2
4125,1825,245,23,0.011776753712237584,20151027,20151128,1.391304347826087
4126,603,484,16,0.05128205128205128,20151027,20151130,2.125
4127,4493,86,43,0.10591133004926108,20151027,20151130,0.7906976744186046
4128,4257,161,1,0.001658374792703151,20151027,20151027,0.0
4129,7274,60,16,0.0015152950089970642,20151027,20151127,1.9375
4130,6198,457,3,0.0008703220191470844,20151027,20151105,3.0
4131,8002,459,1,0.011904761904761904,20151027,20151027,0.0
4132,8158,318,2,0.003284072249589491,20151027,20151027,0.0
4133,8590,132,26,0.005071191730056563,20151027,20151129,1.2692307692307692
4134,9942,358,34,0.021464646464646464,20151027,20151130,1.0
4135,1746,358,10,0.006313131313131313,20151027,20151128,3.2
4136,2490,358,1,0.0006313131313131314,20151027,20151027,0.0
4137,6055,445,9,0.0037942664418212477,20151027,20151130,3.7777777777777777
4138,1953,445,2,0.0008431703204047217,20151027,20151030,1.5
4139,7910,420,7,0.4117647058823529,20151027,20151029,0.2857142857142857
4140,8809,348,17,0.0006895992211585267,20151028,20151130,1.9411764705882353
4141,9052,188,21,0.0011849678365872926,20151028,20151130,1.5714285714285714
4142,7310,166,26,0.5909090909090909,20151028,20151109,0.46153846153846156
4143,5451,448,2,0.00099601593625498,20151028,20151028,0.0
4144,3485,454,2,0.0002658160552897395,20151028,20151125,14.0
4145,6155,414,4,0.5,20151028,20151030,0.5
4146,2120,56,53,0.03202416918429003,20151028,20151130,0.6226415094339622
4147,5207,322,35,0.005271878294923934,20151028,20151130,0.9428571428571428
4148,4285,360,62,0.004640023948510702,20151028,20151130,0.532258064516129
4149,8826,83,5,0.0005436555398499511,20151028,20151029,0.2
4150,8058,331,3,0.04838709677419355,20151028,20151028,0.0
4151,7389,327,1,0.0025380710659898475,20151028,20151028,0.0
4152,2467,442,11,0.006440281030444965,20151028,20151127,2.727272727272727
4153,6938,88,1,9.846396218983852e-05,20151028,20151028,0.0
4154,934,162,51,0.020174050632911392,20151028,20151130,0.6470588235294118
4155,9175,162,8,0.0031645569620253164,20151028,20151129,4.0
4156,6886,162,2,0.0007911392405063291,20151028,20151124,13.5
4157,6724,378,6,0.0015669887699138157,20151028,20151119,3.6666666666666665
4158,2956,378,4,0.0010446591799425438,20151028,20151114,4.25
4159,3746,6,10,0.00018873622225577534,20151028,20151125,2.8
4160,7688,378,6,0.0015669887699138157,20151028,20151130,5.5
4161,6957,38,4,0.07407407407407407,20151028,20151120,5.75
4162,814,400,19,0.35185185185185186,20151028,20151130,1.736842105263158
4163,5694,56,3,0.0018126888217522659,20151028,20151029,0.3333333333333333
4164,5561,378,1,0.00026116479498563595,20151028,20151028,0.0
4165,5771,230,1,4.9850448654037884e-05,20151028,20151028,0.0
4166,1862,272,42,0.001991842928957602,20151028,20151130,0.7857142857142857
4167,3556,154,8,0.05714285714285714,20151028,20151130,4.125
4168,8673,272,2,9.484966328369534e-05,20151028,20151029,0.5
4169,7005,424,8,0.26666666666666666,20151028,20151129,4.0
4170,9037,155,10,0.0021468441391155,20151028,20151122,2.5
4171,9505,91,6,0.00022504782266231574,20151028,20151128,5.166666666666667
4172,6117,474,1,0.00021208907741251324,20151028,20151028,0.0
4173,1535,474,52,0.011028632025450688,20151028,20151130,0.6346153846153846
4174,7113,369,30,0.025252525252525252,20151028,20151129,1.0666666666666667
4175,4202,204,1,0.005076142131979695,20151028,20151028,0.0
4176,6206,490,17,0.004803616840915513,20151028,20151130,1.9411764705882353
4177,2974,33,24,0.0018492834026814608,20151028,20151126,1.2083333333333333
4178,924,461,2,0.00012723455690565557,20151028,20151028,0.0
4179,1005,33,9,0.0006934812760055479,20151028,20151123,2.888888888888889
4180,1003,339,9,0.0011568123393316196,20151028,20151130,3.6666666666666665
4181,106,330,17,0.0013550135501355014,20151028,20151126,1.7058823529411764
4182,2757,404,102,0.014812663374963694,20151028,20151130,0.3235294117647059
4183,8085,44,3,0.0009983361064891847,20151028,20151117,6.666666666666667
4184,4407,481,47,0.07833333333333334,20151028,20151129,0.6808510638297872
4185,5604,86,75,0.18472906403940886,20151028,20151130,0.44
4186,6656,77,12,0.017830609212481426,20151028,20151124,2.25
4187,222,190,27,0.0015254237288135593,20151028,20151130,1.2222222222222223
4188,579,52,218,0.017013970186529306,20151028,20151130,0.15137614678899083
4189,8495,6,19,0.0003585988222859731,20151028,20151130,1.736842105263158
4190,2349,126,1,0.004405286343612335,20151028,20151028,0.0
4191,1773,337,1,4.0019209220425806e-05,20151028,20151028,0.0
4192,379,189,9,0.018947368421052633,20151028,20151028,0.0
4193,6505,189,1,0.002105263157894737,20151028,20151028,0.0
4194,1019,34,3,0.0012371134020618556,20151028,20151028,0.0
4195,742,52,99,0.0077265277452587214,20151028,20151130,0.3333333333333333
4196,9685,441,1,4.051863857374392e-05,20151028,20151028,0.0
4197,3131,446,29,0.003316180674671241,20151028,20151130,1.1379310344827587
4198,800,446,6,0.0006861063464837049,20151028,20151118,3.5
4199,864,372,19,0.002021276595744681,20151028,20151123,1.368421052631579
4200,8642,429,43,0.033255993812838364,20151028,20151130,0.7674418604651163
4201,6304,429,520,0.40216550657385924,20151028,20151130,0.06346153846153846
4202,5402,93,1,0.002898550724637681,20151028,20151028,0.0
4203,4497,82,7,0.002403020940611054,20151028,20151120,3.2857142857142856
4204,6046,455,3,0.0019569471624266144,20151028,20151122,8.333333333333334
4205,3607,69,18,0.0019828155981493722,20151028,20151126,1.6111111111111112
4206,7226,69,13,0.0014320334875523243,20151028,20151126,2.230769230769231
4207,84,402,44,0.013153961136023917,20151028,20151127,0.6818181818181818
4208,4851,69,8,0.0008812513769552765,20151028,20151119,2.75
4209,6576,151,21,0.010697911360163017,20151028,20151128,1.4761904761904763
4210,1321,172,1,2.5295962764342812e-05,20151028,20151028,0.0
4211,2673,437,21,0.003368623676612127,20151028,20151128,1.4761904761904763
4212,4903,125,60,0.005360014293371449,20151028,20151129,0.5333333333333333
4213,1372,213,1,0.0001443001443001443,20151028,20151028,0.0
4214,507,32,19,0.00511302475780409,20151028,20151130,1.736842105263158
4215,9458,124,34,0.03225806451612903,20151029,20151130,0.9411764705882353
4216,3289,453,5,0.025,20151029,20151111,2.6
4217,3445,343,6,0.06741573033707865,20151029,20151029,0.0
4218,8611,330,29,0.002311493703172326,20151029,20151130,1.103448275862069
4219,5943,88,1,9.846396218983852e-05,20151029,20151029,0.0
4220,36,355,240,0.04668352460610776,20151029,20151130,0.13333333333333333
4221,2420,350,1,0.006993006993006993,20151029,20151029,0.0
4222,1831,22,3,0.15,20151029,20151107,3.0
4223,834,22,3,0.15,20151029,20151107,3.0
4224,5308,288,5,0.05952380952380952,20151029,20151105,1.4
4225,2463,481,7,0.011666666666666667,20151029,20151126,4.0
4226,6451,33,2,0.0001541069502234551,20151029,20151123,12.5
4227,4725,481,7,0.011666666666666667,20151029,20151127,4.142857142857143
4228,5527,120,4,0.003795066413662239,20151029,20151128,7.5
4229,225,106,38,0.052269601100412656,20151029,20151130,0.8421052631578947
4230,7837,91,126,0.004726004275908631,20151029,20151130,0.25396825396825395
4231,3107,172,14,0.00035414347870079934,20151029,20151121,1.6428571428571428
4232,5231,188,418,0.023586502652070872,20151029,20151130,0.07655502392344497
4233,321,82,63,0.021627188465499485,20151029,20151128,0.47619047619047616
4234,7709,44,1,0.00033277870216306157,20151029,20151029,0.0
4235,3827,330,14,0.0011158935118762952,20151029,20151129,2.2142857142857144
4236,7765,57,10,0.0014330753797649756,20151029,20151129,3.1
4237,853,349,50,0.026041666666666668,20151029,20151130,0.64
4238,9750,322,11,0.0016568760355475222,20151029,20151130,2.909090909090909
4239,9668,172,13,0.00032884751593645654,20151029,20151130,2.4615384615384617
4240,7869,32,1,0.00026910656620021526,20151029,20151029,0.0
4241,5687,165,4,0.08695652173913043,20151029,20151118,5.0
4242,543,67,62,0.05410122164048865,20151029,20151130,0.5161290322580645
4243,6622,402,24,0.007174887892376682,20151029,20151125,1.125
4244,3596,253,29,0.02008310249307479,20151029,20151130,1.103448275862069
4245,2545,340,1,6.37389253617184e-05,20151029,20151029,0.0
4246,2942,448,5,0.00249003984063745,20151029,20151130,6.4
4247,4297,491,6,1.0,20151029,20151126,4.666666666666667
4248,1262,6,1,1.8873622225577534e-05,20151029,20151029,0.0
4249,1044,416,24,0.02385685884691849,20151029,20151130,1.3333333333333333
4250,5429,44,4,0.0013311148086522463,20151029,20151125,6.75
4251,637,349,18,0.009375,20151029,20151128,1.6666666666666667
4252,9526,455,5,0.0032615786040443573,20151029,20151124,5.2
4253,6351,379,4,0.012307692307692308,20151029,20151130,8.0
4254,6833,245,1,0.0005120327700972862,20151029,20151029,0.0
4255,1781,83,2,0.00021746221593998044,20151029,20151029,0.0
4256,523,83,46,0.00500163096661955,20151029,20151130,0.6956521739130435
4257,6824,172,2,5.0591925528685624e-05,20151029,20151117,9.5
4258,7588,254,23,0.0016332907257491833,20151029,20151130,1.391304347826087
4259,393,188,17,0.0009592596772373321,20151029,20151130,1.8823529411764706
4260,1808,213,1,0.0001443001443001443,20151029,20151029,0.0
4261,1079,76,85,0.006184516880093131,20151029,20151130,0.3764705882352941
4262,7984,29,3,0.0045045045045045045,20151029,20151116,6.0
4263,9701,197,125,0.006508721687060661,20151029,20151130,0.256
4264,4539,49,3,0.0006310475389145982,20151029,20151031,0.6666666666666666
4265,8909,272,58,0.002750640235227165,20151029,20151129,0.5344827586206896
4266,4982,76,4,0.0002910360884749709,20151029,20151111,3.25
4267,8116,339,21,0.002699228791773779,20151029,20151130,1.5238095238095237
4268,2562,135,12,0.02708803611738149,20151029,20151126,2.3333333333333335
4269,146,162,16,0.006329113924050633,20151029,20151130,2.0
4270,265,6,22,0.0004152196889627057,20151029,20151130,1.4545454545454546
4271,274,30,24,0.02708803611738149,20151029,20151130,1.3333333333333333
4272,8860,21,146,0.5051903114186851,20151029,20151130,0.2191780821917808
4273,6427,481,1,0.0016666666666666668,20151029,20151029,0.0
4274,5039,356,5,0.11904761904761904,20151029,20151106,1.6
4275,9289,108,22,0.1896551724137931,20151029,20151129,1.4090909090909092
4276,9425,34,1,0.0004123711340206186,20151029,20151029,0.0
4277,8367,91,5,0.00018753985221859644,20151029,20151119,4.2
4278,3812,213,148,0.021356421356421358,20151029,20151119,0.14189189189189189
4279,9728,212,1,0.04,20151029,20151029,0.0
4280,2116,108,1,0.008620689655172414,20151029,20151029,0.0
4281,5080,6,47,0.000887060244602144,20151029,20151130,0.6808510638297872
4282,1093,135,1,0.002257336343115124,20151029,20151029,0.0
4283,1032,52,37,0.0028876921876219465,20151029,20151130,0.8648648648648649
4284,1875,301,38,0.0494148244473342,20151029,20151130,0.8421052631578947
4285,3416,445,2,0.0008431703204047217,20151030,20151030,0.0
4286,3459,479,1,0.034482758620689655,20151030,20151030,0.0
4287,429,404,755,0.10964275341272146,20151030,20151130,0.04105960264900662
4288,5575,360,23,0.001721299206705583,20151030,20151129,1.3043478260869565
4289,1614,445,7,0.002951096121416526,20151030,20151128,4.142857142857143
4290,1708,360,6,0.000449034575662326,20151030,20151127,4.666666666666667
4291,7638,451,1,0.0017889087656529517,20151030,20151030,0.0
4292,6617,470,196,0.032359253755984814,20151030,20151130,0.15816326530612246
4293,443,67,6,0.005235602094240838,20151030,20151128,4.833333333333333
4294,9816,6,5,9.436811112788767e-05,20151030,20151128,5.8
4295,8073,125,43,0.003841343576916205,20151030,20151130,0.7209302325581395
4296,2796,6,7,0.00013211535557904272,20151030,20151105,0.8571428571428571
4297,6463,33,13,0.001001695176452458,20151030,20151129,2.3076923076923075
4298,1464,484,3,0.009615384615384616,20151030,20151107,2.6666666666666665
4299,1231,322,11,0.0016568760355475222,20151030,20151122,2.090909090909091
4300,9328,214,149,0.04722662440570523,20151030,20151130,0.2080536912751678
4301,6080,88,138,0.013588026782197716,20151030,20151130,0.2246376811594203
4302,635,333,1,0.00045934772622875517,20151030,20151030,0.0
4303,4081,8,8,0.004532577903682719,20151030,20151129,3.75
4304,7328,90,40,0.37383177570093457,20151030,20151130,0.775
4305,8272,315,4,0.011428571428571429,20151030,20151030,0.0
4306,8147,315,1,0.002857142857142857,20151030,20151030,0.0
4307,4735,430,16,0.17582417582417584,20151030,20151130,1.9375
4308,5962,61,40,0.038535645472061654,20151030,20151125,0.65
4309,3988,461,2,0.00012723455690565557,20151030,20151130,15.5
4310,4675,217,1,0.0015037593984962407,20151030,20151030,0.0
4311,7135,34,2,0.0008247422680412372,20151030,20151103,2.0
4312,303,368,7,0.0013389441469013007,20151030,20151130,4.428571428571429
4313,1333,162,6,0.0023734177215189874,20151030,20151128,4.833333333333333
4314,6860,192,8,0.002545338848234171,20151030,20151130,3.875
4315,6917,6,3,5.66208666767326e-05,20151030,20151106,2.3333333333333335
4316,7499,6,8,0.00015098897780462027,20151030,20151124,3.125
4317,294,34,4,0.0016494845360824743,20151030,20151115,4.0
4318,1120,162,2,0.0007911392405063291,20151030,20151031,0.5
4319,6937,214,2,0.0006339144215530904,20151030,20151107,4.0
4320,3751,490,1,0.00028256569652444194,20151030,20151030,0.0
4321,963,360,147,0.011001347103726987,20151030,20151130,0.2108843537414966
4322,6876,368,11,0.002104055087987758,20151030,20151124,2.272727272727273
4323,2986,490,6,0.0016953941791466515,20151030,20151123,4.0
4324,2697,63,40,0.005202236961893614,20151030,20151130,0.775
4325,3218,214,12,0.003803486529318542,20151030,20151120,1.75
4326,1913,214,1,0.0003169572107765452,20151030,20151030,0.0
4327,5681,360,3,0.000224517287831163,20151030,20151030,0.0
4328,7453,6,45,0.000849313000150989,20151030,20151130,0.6888888888888889
4329,8668,481,2,0.0033333333333333335,20151030,20151030,0.0
4330,294,481,2,0.0033333333333333335,20151030,20151103,2.0
4331,9306,234,1,0.007633587786259542,20151030,20151030,0.0
4332,5627,495,9,0.008014247551202136,20151030,20151114,1.6666666666666667
4333,3881,360,4,0.000299356383774884,20151030,20151106,1.75
4334,9836,23,31,0.046546546546546545,20151030,20151130,1.0
4335,1640,216,6,0.00041981528127623844,20151030,20151124,4.166666666666667
4336,451,214,12,0.003803486529318542,20151030,20151127,2.3333333333333335
4337,6457,348,20,0.0008112932013629726,20151030,20151123,1.2
4338,642,461,27,0.0017176665182263504,20151030,20151130,1.1481481481481481
4339,6246,60,4,0.00037882375224926605,20151030,20151119,5.0
4340,3583,337,10,0.00040019209220425807,20151030,20151129,3.0
4341,9812,278,23,0.06036745406824147,20151030,20151117,0.782608695652174
4342,3313,125,29,0.0025906735751295338,20151030,20151130,1.0689655172413792
4343,6060,362,30,0.012776831345826235,20151030,20151130,1.0333333333333334
4344,8285,360,14,0.001047747343212094,20151030,20151123,1.7142857142857142
4345,7169,83,25,0.002718277699249755,20151030,20151129,1.2
4346,8440,445,1,0.00042158516020236085,20151031,20151031,0.0
